시도명,사고위험지역명,반경내카메라수,총사고건수,총사망자수,총중상자수,위험점수,카메라효율,카메라효과비율,과잉세분화,위도,경도
서울,서울특별시 강서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,25,0,6,55,55.0,50.0,적정(현행유지),37.533167032011406,126.84528275815556
서울,서울특별시 서초구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,20,0,7,55,55.0,50.0,적정(현행유지),37.48672128066196,127.0094177243079
인천,인천광역시 남구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,20,0,7,55,55.0,50.0,적정(현행유지),37.45078162553293,126.67729581544063
경기,경기도 안양시동안구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,25,0,6,55,55.0,33.33333333333333,적정(현행유지),37.385636647729534,126.95048843883465
경기,경기도 안양시동안구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,20,0,7,55,55.0,33.33333333333333,적정(현행유지),37.38369405974846,126.95927938867784
경기,경기도 시흥시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,1,15,0,8,55,55.0,50.0,적정(현행유지),37.35611107096257,126.72378795064624
부산,부산광역시 사하구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,2,30,0,16,110,55.0,50.0,적정(현행유지),35.10308055294819,128.99182291610146
서울,서울특별시 동대문구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,20,0,7,55,55.0,33.33333333333333,적정(현행유지),37.575345664239265,127.0349872612035
서울,서울특별시 송파구내에서 2020년도에 반경50m 이내 다른사고14건 이상 지역,1,20,0,7,55,55.0,50.0,적정(현행유지),37.488733036535706,127.12038283217963
인천,인천광역시 남동구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,20,0,7,55,55.0,50.0,적정(현행유지),37.45183995807874,126.71637986348554
대전,대전광역시 서구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,1,25,0,6,55,55.0,33.33333333333333,적정(현행유지),36.34441923387751,127.38690428130707
경기,경기도 성남시 수정구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,25,0,6,55,55.0,33.33333333333333,적정(현행유지),37.42503032590955,127.10009988796249
서울,서울특별시 서초구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,25,0,6,55,55.0,50.0,적정(현행유지),37.50771562861688,126.99909775179876
부산,부산광역시 서구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,2,36,1,13,111,55.5,33.33333333333333,적정(현행유지),35.098846112679745,129.02200249267915
울산,울산광역시 남구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,2,21,0,18,111,55.5,66.66666666666666,적정(현행유지),35.552858589570924,129.26132091508353
서울,서울특별시 종로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,2,42,1,12,112,56.0,50.0,적정(현행유지),37.574116424439275,127.00739708324984
서울,서울특별시 서초구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,26,0,6,56,56.0,33.33333333333333,적정(현행유지),37.50997380696436,127.0066862437342
서울,서울특별시 서초구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,1,36,0,4,56,56.0,33.33333333333333,적정(현행유지),37.505209194587465,127.00107178590964
대전,대전광역시 서구내에서 2020년도에 반경50m 이내 다른사고14건 이상 지역,1,26,0,6,56,56.0,33.33333333333333,적정(현행유지),36.34439235433002,127.38708262287683
경북,경상북도 안동시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,1,21,0,7,56,56.0,33.33333333333333,적정(현행유지),36.56668356177744,128.7185462078688
서울,서울특별시 영등포구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,16,0,8,56,56.0,50.0,적정(현행유지),37.52810456954952,126.9038608370642
경기,경기도 성남시 중원구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,1,31,0,5,56,56.0,50.0,적정(현행유지),37.44773973270511,127.1560206294667
서울,서울특별시 서초구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,1,36,0,4,56,56.0,33.33333333333333,적정(현행유지),37.505029120284696,127.00111823710505
경기,경기도 고양시일산동구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,8,57,57.0,33.33333333333333,적정(현행유지),37.655764009909696,126.76812897352654
부산,부산광역시 동구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,17,0,8,57,57.0,50.0,적정(현행유지),35.13972617979741,129.0573711495765
대구,대구광역시 달서구내에서 2020년도에 반경50m 이내 다른사고14건 이상 지역,1,22,0,7,57,57.0,33.33333333333333,적정(현행유지),35.819833075567445,128.53046731593747
서울,서울특별시 서초구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,1,32,0,5,57,57.0,33.33333333333333,적정(현행유지),37.50712482556212,127.02190013252337
서울,서울특별시 서초구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,1,32,0,5,57,57.0,66.66666666666666,적정(현행유지),37.46802454580711,127.04023078250002
서울,서울특별시 송파구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,27,0,6,57,57.0,50.0,적정(현행유지),37.51594387292082,127.0981911784031
대전,대전광역시 중구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,9,58,58.0,0.0,적정(현행유지),36.319782020221325,127.42392572229853
경기,경기도 부천시내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,1,23,0,7,58,58.0,50.0,적정(현행유지),37.50643582778349,126.78497373274807
부산,부산광역시 북구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,23,0,7,58,58.0,33.33333333333333,적정(현행유지),35.21456648400069,129.00840762951904
서울,서울특별시 영등포구내에서 2017년도에 반경50m 이내 다른사고14건 이상 지역,1,24,0,7,59,59.0,50.0,적정(현행유지),37.52278081377215,126.9027035320928
서울,서울특별시 중랑구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,24,0,7,59,59.0,33.33333333333333,적정(현행유지),37.594182458110076,127.07798308506786
서울,서울특별시 강남구내에서 2018년도에 반경50m 이내 다른사고14건 이상 지역,1,29,0,6,59,59.0,50.0,적정(현행유지),37.5034988397541,127.03484357582843
서울,서울특별시 서초구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,1,29,0,6,59,59.0,33.33333333333333,적정(현행유지),37.50790414097472,126.998915464063
광주,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,1,24,0,7,59,59.0,50.0,적정(현행유지),35.153963120567596,126.91449619600625
대구,대구광역시 달서구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,1,19,0,8,59,59.0,66.66666666666666,적정(현행유지),35.85297032819141,128.51830512719823
인천,인천광역시 부평구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,2,24,0,19,119,59.5,66.66666666666666,적정(현행유지),37.52588011222131,126.7197381329362
경기,경기도 평택시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,1,20,0,8,60,60.0,33.33333333333333,적정(현행유지),37.060048086465486,127.05704871403096
서울,서울특별시 종로구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,25,0,7,60,60.0,50.0,적정(현행유지),37.57975835575694,126.98401849421008
경기,경기도 부천시원미구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,26,0,7,61,61.0,50.0,적정(현행유지),37.50629913061321,126.78472612342566
서울,서울특별시 서초구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,41,0,4,61,61.0,50.0,적정(현행유지),37.507305410548476,127.02197818496984
충남,충청남도 천안시서북구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,26,0,7,61,61.0,33.33333333333333,적정(현행유지),36.80253057204841,127.1244008494255
서울,서울특별시 구로구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,9,62,62.0,33.33333333333333,적정(현행유지),37.48757688631414,126.88386708695127
부산,부산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,1,17,0,9,62,62.0,33.33333333333333,적정(현행유지),35.13991575275882,129.0573528121518
부산,부산광역시 남구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,22,0,8,62,62.0,66.66666666666666,적정(현행유지),35.139496943918715,129.070230552319
서울,서울특별시 송파구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,1,22,0,8,62,62.0,66.66666666666666,적정(현행유지),37.481938178632035,127.12364060883658
경기,경기도 광명시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,1,22,0,8,62,62.0,50.0,적정(현행유지),37.441430228706075,126.89484832994184
대구,대구광역시 서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,23,0,8,63,63.0,50.0,적정(현행유지),35.86085343536918,128.55546407577938
서울,서울특별시 구로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,28,0,7,63,63.0,50.0,적정(현행유지),37.50032139703359,126.89073159840994
서울,서울특별시 성북구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,23,0,8,63,63.0,50.0,적정(현행유지),37.60616747130127,127.011627498406
서울,서울특별시 동작구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,1,13,0,10,63,63.0,50.0,적정(현행유지),37.51827216938491,126.93537474014394
부산,부산광역시 해운대구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,23,0,8,63,63.0,50.0,적정(현행유지),35.1666740140018,129.13002071376584
서울,서울특별시 송파구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,1,28,0,7,63,63.0,33.33333333333333,적정(현행유지),37.49525519777458,127.11644709042719
부산,부산광역시 기장군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,1,28,0,7,63,63.0,66.66666666666666,적정(현행유지),35.24697664308276,129.21421932262567
경기,경기도 수원시장안구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,29,0,7,64,64.0,33.33333333333333,적정(현행유지),37.2925308249343,127.0116481402743
경기,경기도 부천시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,1,19,0,9,64,64.0,33.33333333333333,적정(현행유지),37.50638960128222,126.78478183256965
부산,부산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,1,29,0,7,64,64.0,66.66666666666666,적정(현행유지),35.11870463341804,129.03801991187788
경기,경기도 성남시 중원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,10,64,64.0,33.33333333333333,적정(현행유지),37.453224654503806,127.15762372129079
울산,울산광역시 남구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,34,0,6,64,64.0,50.0,적정(현행유지),35.53499398555293,129.30554292644493
울산,울산광역시 남구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,2,45,0,17,130,65.0,50.0,적정(현행유지),35.55288498138055,129.26136561961465
서울,서울특별시 서초구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,1,36,0,6,66,66.0,33.33333333333333,적정(현행유지),37.50504686087137,127.00105023510588
광주,광주광역시 서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,22,0,9,67,67.0,66.66666666666666,적정(현행유지),35.1455657688346,126.872455907758
경기,경기도 고양시일산동구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,2,34,0,20,134,67.0,33.33333333333333,적정(현행유지),37.66659484959866,126.7676486695149
경기,경기도 성남시 수정구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,22,0,9,67,67.0,50.0,적정(현행유지),37.424985106053576,127.10005491951074
경남,경상남도 거제시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,1,17,0,10,67,67.0,50.0,적정(현행유지),34.896122679778365,128.6279932812382
경기,경기도 하남시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,1,37,0,6,67,67.0,66.66666666666666,적정(현행유지),37.56376676545998,127.19043274762709
경기,경기도 광주시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,1,33,0,7,68,68.0,33.33333333333333,적정(현행유지),37.41863283435579,127.24884493623712
경기,경기도 부천시내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,1,24,0,9,69,69.0,66.66666666666666,적정(현행유지),37.49407504337454,126.75233105189055
부산,부산광역시 동구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,1,24,0,9,69,69.0,66.66666666666666,적정(현행유지),35.11790034370793,129.0374561262439
대전,대전광역시 중구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,30,0,8,70,70.0,66.66666666666666,적정(현행유지),36.33096324548862,127.40177582396475
울산,울산광역시 남구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,1,40,0,6,70,70.0,66.66666666666666,적정(현행유지),35.53502458071511,129.3059075740237
경기,경기도 성남시 중원구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,35,0,7,70,70.0,50.0,적정(현행유지),37.44503718686366,127.15038042111804
서울,서울특별시 서초구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,26,0,9,71,71.0,33.33333333333333,적정(현행유지),37.50778792588998,126.99914252790207
서울,서울특별시 서초구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,31,0,8,71,71.0,33.33333333333333,적정(현행유지),37.507823548242605,126.99904046038039
부산,부산광역시 남구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,12,72,72.0,33.33333333333333,적정(현행유지),35.139478916351266,129.07023020575943
